,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature
266,7/28/2022 7:00,Asia/Bangkok,92.99867144,17.43969144,19.15496873,27.75212648
267,7/29/2022 7:00,Asia/Bangkok,90.93849511,16.82653818,17.30244626,27.82467754
268,7/30/2022 7:00,Asia/Bangkok,86.0912283,24.83936022,26.40751043,29.25468011
269,7/31/2022 7:00,Asia/Bangkok,77.61742259,8.551111111,8.579259259,29.66951111
270,8/1/2022 7:00,Asia/Bangkok,76.86110828,7.699582754,7.742002782,29.86235049
271,8/2/2022 7:00,Asia/Bangkok,84.90994986,5.806944444,5.829861111,27.87436806
272,8/3/2022 7:00,Asia/Bangkok,93.07979084,4.586482558,4.598110465,26.81746366
273,8/4/2022 7:00,Asia/Bangkok,85.30033183,4.558803062,4.715774844,28.13896456
274,8/5/2022 7:00,Asia/Bangkok,87.93765211,13.2237037,13.57364915,28.10622502
275,8/6/2022 7:00,Asia/Bangkok,72.97800723,10.34353268,10.36995828,30.07833797
276,8/7/2022 7:00,Asia/Bangkok,69.82427281,7.3374613,13.29851852,29.98107407
277,8/8/2022 7:00,Asia/Bangkok,72.84898625,17.8490991,22.90197513,29.82926116
278,8/9/2022 7:00,Asia/Bangkok,77.73673453,30.12898551,57.13518887,29.27063618
279,8/10/2022 7:00,Asia/Bangkok,70.08733476,10.44252078,10.59626039,29.95752078
280,8/11/2022 7:00,Asia/Bangkok,72.03877171,10.06024982,10.13445996,30.02040411
281,8/12/2022 7:00,Asia/Bangkok,71.5267647,11.68496622,11.77280405,29.4895777
282,8/13/2022 7:00,Asia/Bangkok,67.02602831,10.83188586,11.06567534,29.91227385
283,8/14/2022 7:00,Asia/Bangkok,71.51706281,13.55406442,13.7618865,30.38939801
284,8/15/2022 7:00,Asia/Bangkok,69.672561,12.32405822,12.51412671,30.0666738
285,8/16/2022 7:00,Asia/Bangkok,72.82776047,14.57400307,15.03680982,29.45858896
286,8/17/2022 7:00,Asia/Bangkok,80.02032216,16.2108,17.74321086,28.73966454
287,8/18/2022 7:00,Asia/Bangkok,78.71600436,10.98328333,11.41677364,28.93390672
288,8/19/2022 7:00,Asia/Bangkok,70.64243907,9.148373102,9.235039029,30.70876409
289,8/20/2022 7:00,Asia/Bangkok,75.48425618,11.27102804,11.4452847,29.83138345
290,8/21/2022 7:00,Asia/Bangkok,80.24657809,10.62728719,11.11115522,29.06323541
291,8/22/2022 7:00,Asia/Bangkok,82.05662767,10.22379913,10.4808952,28.76981441
292,8/23/2022 7:00,Asia/Bangkok,71.96389022,7.134479718,7.245923314,29.22752314
293,8/24/2022 7:00,Asia/Bangkok,88.32067252,14.64441698,14.98846312,28.01207664
294,8/25/2022 7:00,Asia/Bangkok,73.6163673,10.93047933,11.28863719,30.63090245
295,8/26/2022 7:00,Asia/Bangkok,82.37608829,12.39983845,12.56300485,29.22948708
